1000 89618.5 
1100 74364.8 
1200 62634 
1300 53473.9 
1400 46197.4 
1500 40306.1 
1600 35169.8 
1700 30936.6 
1800 27414.9 
1900 24453.5 
2000 21939.1 
2100 19735.5 
2200 19419.2 
2300 45433.8 
2400 44704.2 
2500 44014.9 
2600 43362.5 
2700 42743.7 
2800 46662.4 
2900 42898.6 
3000 39557.1 
3100 36515.2 
3200 35890.5 
3300 33384.6 
3400 31483.4 
3500 30288.9 
3600 28332.2 
3700 26552.6 
3800 24919 
3900 23438.9 
4000 22069 
4100 20786.3 
4200 19610.7 
4300 18526.6 
4400 17523.1 
4500 16593.7 
4600 15731.8 
4700 14932.1 
4800 14192.4 
4900 13503.1 
5000 12858.1 
5100 12247.6 
5200 11675.3 
5300 11139.9 
5400 10638.3 
5500 10167.8 
5600 9725.81 
5700 9310.97 
5800 8922.31 
5900 8556.07 
6000 8208.56 
6100 7877.31 
6200 7562.24 
6300 7263.85 
6400 6982.04 
6500 6717.73 
6600 6466.48 
6700 6227.33 
6800 5999.39 
6900 5784.92 
7000 5581.53 
7100 5386.88 
7200 5200.38 
7300 5025.62 
7400 4858.27 
7500 4697.28 
7600 4544.79 
7700 4399.81 
7800 4259.78 
7900 4126.74 
8000 3999.46 
8100 3875.64 
8200 3757.94 
8300 3644.97 
8400 3535.1 
8500 3432.49 
8600 3332.32 
8700 3236.57 
8800 3145.13 
8900 3055.76 
9000 2972.13 
9100 2889.95 
9200 2812.05 
9300 2736.5 
9400 2663.78 
9500 2594.16 
9600 2526.26 
9700 2461.96 
9800 2398.57 
9900 2339.04 
10000 2279.85 
10100 2224.03 
10200 2168.37 
10300 2116.28 
10400 2064.38 
10500 2015.75 
10600 1967.18 
10700 1921.8 
10800 1876.43 
10900 1833.93 
11000 1791.59 
11100 1751.6 
11200 1712.07 
11300 1674.34 
11400 1637.45 
11500 1601.75 
11600 1567.32 
11700 1533.45 
11800 1501.31 
11900 1469.17 
12000 2282.66 
12100 3129.55 
12200 3393.35 
12300 3320.54 
12400 3249.04 
12500 3181.23 
12600 3113.42 
12700 3049.55 
12800 2986.42 
12900 2924.92 
13000 2866.13 
13100 2807.34 
13200 2752.02 
13300 2697.26 
13400 2643.62 
13500 2592.63 
13600 2541.63 
13700 2726.09 
13800 3020.33 
13900 3308.64 
14000 3253.82 
14100 3199 
14200 3194.44 
14300 3307.71 
14400 3420.99 
14500 3443.48 
14600 3384.82 
14700 3326.16 
14800 3270.22 
14900 3215.43 
15000 3160.64 
15100 3108.47 
15200 3056.86 
15300 3005.25 
15400 2956.67 
15500 2908.47 
15600 2860.27 
15700 2814.97 
15800 2770 
15900 2725.04 
16000 2682.58 
16100 2640.59 
16200 2598.61 
16300 2558.65 
16400 2519.46 
16500 2480.26 
16600 2442.52 
16700 2405.94 
16800 2369.36 
16900 2333.56 
17000 2299.41 
17100 2265.27 
17200 2231.17 
17300 2199.3 
17400 2167.43 
17500 2135.56 
17600 2105.09 
17700 2075.33 
17800 2045.58 
17900 2016.28 
18000 1988.51 
18100 1960.74 
18200 1932.97 
18300 1906.56 
18400 1880.63 
18500 1854.7 
18600 1829.07 
18700 1804.88 
18800 1780.68 
18900 1756.48 
19000 1733.15 
19100 1710.56 
19200 1687.97 
19300 1665.38 
19400 1644.04 
19500 1622.96 
19600 1601.87 
19700 1580.86 
19800 1561.06 
19900 1541.27 
20000 1521.47 
20100 1501.87 
20200 1482.97 
20300 1464.08 
20400 1445.19 
20500 1426.66 
20600 1409.05 
20700 1391.44 
20800 1373.83 
20900 1356.55 
21000 1340.14 
21100 1323.73 
21200 1307.31 
21300 1291.12 
21400 1275.82 
21500 1260.52 
21600 1245.23 
21700 1229.97 
21800 1215.7 
21900 1201.44 
22000 1187.18 
22100 1172.92 
22200 1159.43 
22300 1146.14 
22400 1132.84 
22500 1119.55 
22600 1106.68 
22700 1094.29 
22800 1081.9 
22900 1069.51 
23000 1057.17 
23100 1045.62 
23200 1034.07 
23300 1022.51 
23400 1010.96 
23500 999.855 
23600 989.087 
23700 978.318 
23800 967.55 
23900 956.782 
24000 946.728 
24100 936.688 
24200 926.648 
24300 916.608 
24400 906.778 
24500 897.421 
24600 888.064 
24700 878.706 
24800 869.349 
24900 860.336 
25000 851.612 
25100 842.888 
25200 834.165 
25300 825.441 
25400 817.122 
25500 808.988 
25600 800.855 
25700 792.721 
25800 784.588 
25900 776.858 
26000 769.275 
26100 761.693 
26200 754.111 
26300 746.528 
26400 739.295 
26500 732.225 
26600 725.155 
26700 718.085 
26800 711.015 
26900 704.201 
27000 697.61 
27100 691.019 
27200 684.428 
27300 677.836 
27400 671.373 
27500 665.228 
27600 659.083 
27700 652.939 
27800 646.794 
27900 640.65 
28000 634.894 
28100 629.166 
28200 623.438 
28300 617.711 
28400 611.983 
28500 606.439 
28600 601.097 
28700 595.755 
28800 590.413 
28900 585.071 
29000 579.729 
29100 574.717 
29200 569.736 
29300 564.755 
29400 559.775 
29500 554.794 
29600 549.889 
29700 545.223 
29800 540.557 
29900 535.891 
30000 531.226 
30100 526.56 
30200 522.014 
30300 517.609 
30400 513.204 
30500 508.8 
30600 504.395 
30700 499.99 
30800 495.755 
30900 491.652 
31000 487.549 
31100 483.446 
31200 479.342 
31300 475.239 
31400 471.291 
31500 467.468 
31600 463.646 
31700 459.823 
31800 456.001 
31900 452.178 
32000 448.467 
32100 444.905 
32200 441.344 
32300 437.783 
32400 434.222 
32500 430.661 
32600 427.142 
32700 423.823 
32800 420.505 
32900 417.187 
33000 413.869 
33100 410.551 
33200 407.233 
