1.405067E+13	1.401113E+13	1.389748E+13	1.373517E+13	1.354153E+13	1.332849E+13	1.310429E+13	1.287467E+13	1.264359E+13	1.241382E+13	1.218726E+13	1.196519E+13	1.174844E+13	1.153755E+13	1.133282E+13	1.113439E+13	1.094229E+13	1.075646E+13	1.057678E+13	1.040311E+13	1.023525E+13	1.007303E+13	9.916234E+12	9.764651E+12	9.618075E+12	9.476300E+12	9.339125E+12	9.206354E+12	9.077798E+12	8.953276E+12	8.832613E+12	8.715642E+12	8.602206E+12	8.492151E+12	8.385333E+12	8.281616E+12
1.401100E+13	1.405042E+13	1.400133E+13	1.389180E+13	1.374134E+13	1.356368E+13	1.336848E+13	1.316264E+13	1.295106E+13	1.273725E+13	1.252372E+13	1.231224E+13	1.210406E+13	1.190002E+13	1.170072E+13	1.150651E+13	1.131761E+13	1.113412E+13	1.095605E+13	1.078336E+13	1.061596E+13	1.045374E+13	1.029656E+13	1.014427E+13	9.996699E+12	9.853697E+12	9.715092E+12	9.580721E+12	9.450419E+12	9.324029E+12	9.201396E+12	9.082371E+12	8.966808E+12	8.854570E+12	8.745523E+12	8.639541E+12
1.391239E+13	1.403076E+13	1.404728E+13	1.399217E+13	1.388686E+13	1.374667E+13	1.358260E+13	1.340265E+13	1.321260E+13	1.301671E+13	1.281806E+13	1.261892E+13	1.242095E+13	1.222532E+13	1.203290E+13	1.184427E+13	1.165985E+13	1.147989E+13	1.130455E+13	1.113390E+13	1.096795E+13	1.080667E+13	1.064998E+13	1.049781E+13	1.035004E+13	1.020655E+13	1.006722E+13	9.931905E+12	9.800486E+12	9.672825E+12	9.548787E+12	9.428245E+12	9.311068E+12	9.197135E+12	9.086323E+12	8.978518E+12
1.376351E+13	1.395991E+13	1.404226E+13	1.404250E+13	1.398369E+13	1.388254E+13	1.375130E+13	1.359896E+13	1.343215E+13	1.325583E+13	1.307366E+13	1.288840E+13	1.270208E+13	1.251623E+13	1.233199E+13	1.215017E+13	1.197138E+13	1.179604E+13	1.162446E+13	1.145681E+13	1.129321E+13	1.113373E+13	1.097835E+13	1.082706E+13	1.067981E+13	1.053651E+13	1.039710E+13	1.026147E+13	1.012951E+13	1.000114E+13	9.876221E+12	9.754662E+12	9.636350E+12	9.521175E+12	9.409033E+12	9.299819E+12
1.357199E+13	1.384469E+13	1.399241E+13	1.404833E+13	1.403683E+13	1.397586E+13	1.387873E+13	1.375537E+13	1.361322E+13	1.345787E+13	1.329356E+13	1.312349E+13	1.295010E+13	1.277525E+13	1.260033E+13	1.242642E+13	1.225430E+13	1.208457E+13	1.191767E+13	1.175391E+13	1.159351E+13	1.143660E+13	1.128328E+13	1.113358E+13	1.098751E+13	1.084505E+13	1.070616E+13	1.057078E+13	1.043883E+13	1.031025E+13	1.018495E+13	1.006284E+13	9.943842E+12	9.827853E+12	9.714787E+12	9.604553E+12
1.334456E+13	1.369120E+13	1.390321E+13	1.401462E+13	1.405078E+13	1.403070E+13	1.396864E+13	1.387534E+13	1.375898E+13	1.362577E+13	1.348047E+13	1.332674E+13	1.316740E+13	1.300461E+13	1.284006E+13	1.267503E+13	1.251052E+13	1.234729E+13	1.218592E+13	1.202685E+13	1.187039E+13	1.171680E+13	1.156621E+13	1.141876E+13	1.127450E+13	1.113346E+13	1.099565E+13	1.086104E+13	1.072961E+13	1.060132E+13	1.047609E+13	1.035387E+13	1.023460E+13	1.011819E+13	1.000458E+13	9.893695E+12
1.308712E+13	1.350483E+13	1.377959E+13	1.394582E+13	1.402962E+13	1.405080E+13	1.402442E+13	1.396198E+13	1.387231E+13	1.376219E+13	1.363688E+13	1.350048E+13	1.335614E+13	1.320636E+13	1.305308E+13	1.289781E+13	1.274175E+13	1.258582E+13	1.243075E+13	1.227710E+13	1.212530E+13	1.197567E+13	1.182846E+13	1.168385E+13	1.154197E+13	1.140290E+13	1.126668E+13	1.113336E+13	1.100292E+13	1.087535E+13	1.075062E+13	1.062871E+13	1.050955E+13	1.039311E+13	1.027931E+13	1.016811E+13
1.280489E+13	1.329039E+13	1.362596E+13	1.384599E+13	1.397703E+13	1.403952E+13	1.404917E+13	1.401814E+13	1.395584E+13	1.386958E+13	1.376507E+13	1.364680E+13	1.351830E+13	1.338235E+13	1.324114E+13	1.309641E+13	1.294955E+13	1.280165E+13	1.265358E+13	1.250602E+13	1.235950E+13	1.221445E+13	1.207120E+13	1.192999E+13	1.179102E+13	1.165442E+13	1.152029E+13	1.138870E+13	1.125969E+13	1.113327E+13	1.100945E+13	1.088822E+13	1.076955E+13	1.065342E+13	1.053978E+13	1.042859E+13
1.250247E+13	1.305217E+13	1.344626E+13	1.371874E+13	1.389635E+13	1.399992E+13	1.404572E+13	1.404644E+13	1.401199E+13	1.395016E+13	1.386711E+13	1.376767E+13	1.365571E+13	1.353428E+13	1.340585E+13	1.327235E+13	1.313537E+13	1.299614E+13	1.285570E+13	1.271483E+13	1.257418E+13	1.243427E+13	1.229551E+13	1.215821E+13	1.202264E+13	1.188898E+13	1.175739E+13	1.162796E+13	1.150079E+13	1.137592E+13	1.125338E+13	1.113319E+13	1.101536E+13	1.089987E+13	1.078670E+13	1.067582E+13
1.218391E+13	1.279401E+13	1.324407E+13	1.356740E+13	1.379062E+13	1.393483E+13	1.401666E+13	1.404925E+13	1.404297E+13	1.400601E+13	1.394491E+13	1.386486E+13	1.377003E+13	1.366374E+13	1.354868E+13	1.342702E+13	1.330051E+13	1.317055E+13	1.303829E+13	1.290466E+13	1.277042E+13	1.263616E+13	1.250238E+13	1.236947E+13	1.223775E+13	1.210747E+13	1.197882E+13	1.185196E+13	1.172701E+13	1.160405E+13	1.148315E+13	1.136435E+13	1.124767E+13	1.113313E+13	1.102073E+13	1.091045E+13
1.185279E+13	1.251931E+13	1.302260E+13	1.339494E+13	1.366261E+13	1.384679E+13	1.396437E+13	1.402880E+13	1.405082E+13	1.403902E+13	1.400025E+13	1.394003E+13	1.386281E+13	1.377217E+13	1.367102E+13	1.356172E+13	1.344620E+13	1.332602E+13	1.320246E+13	1.307657E+13	1.294921E+13	1.282107E+13	1.269272E+13	1.256463E+13	1.243718E+13	1.231068E+13	1.218537E+13	1.206145E+13	1.193908E+13	1.181838E+13	1.169944E+13	1.158234E+13	1.146713E+13	1.135383E+13	1.124248E+13	1.113307E+13
1.151225E+13	1.223112E+13	1.278475E+13	1.320407E+13	1.351487E+13	1.373818E+13	1.389102E+13	1.398710E+13	1.403744E+13	1.405095E+13	1.403477E+13	1.399472E+13	1.393550E+13	1.386093E+13	1.377413E+13	1.367765E+13	1.357359E+13	1.346365E+13	1.334924E+13	1.323153E+13	1.311149E+13	1.298988E+13	1.286738E+13	1.274451E+13	1.262172E+13	1.249937E+13	1.237776E+13	1.225713E+13	1.213767E+13	1.201955E+13	1.190288E+13	1.178778E+13	1.167431E+13	1.156254E+13	1.145250E+13	1.134422E+13
1.116505E+13	1.193216E+13	1.253310E+13	1.299727E+13	1.334969E+13	1.361114E+13	1.379864E+13	1.392603E+13	1.400458E+13	1.404343E+13	1.405000E+13	1.403036E+13	1.398944E+13	1.393128E+13	1.385920E+13	1.377593E+13	1.368372E+13	1.358442E+13	1.347957E+13	1.337045E+13	1.325811E+13	1.314344E+13	1.302716E+13	1.290987E+13	1.279210E+13	1.267424E+13	1.255666E+13	1.243963E+13	1.232340E+13	1.220815E+13	1.209405E+13	1.198123E+13	1.186978E+13	1.175978E+13	1.165131E+13	1.154440E+13
1.081361E+13	1.162484E+13	1.227001E+13	1.277677E+13	1.316920E+13	1.346767E+13	1.368907E+13	1.384733E+13	1.395385E+13	1.401798E+13	1.404736E+13	1.404828E+13	1.402588E+13	1.398440E+13	1.392735E+13	1.385761E+13	1.377759E+13	1.368929E+13	1.359435E+13	1.349417E+13	1.338990E+13	1.328250E+13	1.317278E+13	1.306142E+13	1.294898E+13	1.283594E+13	1.272269E+13	1.260957E+13	1.249685E+13	1.238476E+13	1.227350E+13	1.216321E+13	1.205403E+13	1.194606E+13	1.183939E+13	1.173407E+13
1.046006E+13	1.131131E+13	1.199759E+13	1.254459E+13	1.297532E+13	1.330958E+13	1.356405E+13	1.375261E+13	1.388677E+13	1.397601E+13	1.402818E+13	1.404972E+13	1.404598E+13	1.402138E+13	1.397959E+13	1.392366E+13	1.385613E+13	1.377913E+13	1.369442E+13	1.360349E+13	1.350760E+13	1.340779E+13	1.330494E+13	1.319980E+13	1.309300E+13	1.298507E+13	1.287645E+13	1.276751E+13	1.265857E+13	1.254990E+13	1.244172E+13	1.233422E+13	1.222754E+13	1.212183E+13	1.201717E+13	1.191367E+13
1.010622E+13	1.099348E+13	1.171773E+13	1.230259E+13	1.276982E+13	1.313855E+13	1.342514E+13	1.364336E+13	1.380473E+13	1.391885E+13	1.399368E+13	1.403584E+13	1.405084E+13	1.404326E+13	1.401692E+13	1.397501E+13	1.392021E+13	1.385476E+13	1.378055E+13	1.369916E+13	1.361192E+13	1.351998E+13	1.342429E+13	1.332566E+13	1.322477E+13	1.312221E+13	1.301847E+13	1.291397E+13	1.280907E+13	1.270406E+13	1.259920E+13	1.249471E+13	1.239076E+13	1.228751E+13	1.218509E+13	1.208360E+13
9.753708E+12	1.067304E+13	1.143215E+13	1.205244E+13	1.255432E+13	1.295613E+13	1.327381E+13	1.352095E+13	1.370904E+13	1.384771E+13	1.394502E+13	1.400774E+13	1.404149E+13	1.405101E+13	1.404025E+13	1.401253E+13	1.397065E+13	1.391698E+13	1.385349E+13	1.378187E+13	1.370355E+13	1.361973E+13	1.353144E+13	1.343956E+13	1.334484E+13	1.324790E+13	1.314928E+13	1.304946E+13	1.294882E+13	1.284770E+13	1.274638E+13	1.264511E+13	1.254410E+13	1.244352E+13	1.234353E+13	1.224424E+13
9.403903E+12	1.035148E+13	1.114236E+13	1.179565E+13	1.233028E+13	1.276373E+13	1.311142E+13	1.338668E+13	1.360091E+13	1.376374E+13	1.388330E+13	1.396643E+13	1.401889E+13	1.404553E+13	1.405043E+13	1.403702E+13	1.400823E+13	1.396650E+13	1.391394E+13	1.385230E+13	1.378310E+13	1.370763E+13	1.362697E+13	1.354207E+13	1.345373E+13	1.336264E+13	1.326937E+13	1.317444E+13	1.307828E+13	1.298125E+13	1.288368E+13	1.278584E+13	1.268796E+13	1.259024E+13	1.249286E+13	1.239595E+13
9.057995E+12	1.003012E+13	1.084975E+13	1.153359E+13	1.209907E+13	1.256266E+13	1.293921E+13	1.324174E+13	1.348148E+13	1.366802E+13	1.380951E+13	1.391288E+13	1.398395E+13	1.402769E+13	1.404828E+13	1.404927E+13	1.403366E+13	1.400403E+13	1.396255E+13	1.391107E+13	1.385119E+13	1.378425E+13	1.371143E+13	1.363371E+13	1.355196E+13	1.346692E+13	1.337920E+13	1.328936E+13	1.319787E+13	1.310514E+13	1.301150E+13	1.291728E+13	1.282271E+13	1.272803E+13	1.263343E+13	1.253907E+13
8.717000E+12	9.710112E+12	1.055552E+13	1.126752E+13	1.186190E+13	1.235411E+13	1.275834E+13	1.308723E+13	1.335179E+13	1.356154E+13	1.372462E+13	1.384798E+13	1.393753E+13	1.399830E+13	1.403457E+13	1.404999E+13	1.404765E+13	1.403022E+13	1.399995E+13	1.395878E+13	1.390837E+13	1.385014E+13	1.378533E+13	1.371498E+13	1.364000E+13	1.356119E+13	1.347920E+13	1.339464E+13	1.330801E+13	1.321975E+13	1.313023E+13	1.303978E+13	1.294870E+13	1.285722E+13	1.276557E+13	1.267392E+13
8.381780E+12	9.392476E+12	1.026078E+13	1.099854E+13	1.161990E+13	1.213919E+13	1.256988E+13	1.292418E+13	1.321284E+13	1.344525E+13	1.362951E+13	1.377258E+13	1.388041E+13	1.395811E+13	1.401002E+13	1.403987E+13	1.405085E+13	1.404569E+13	1.402673E+13	1.399599E+13	1.395519E+13	1.390582E+13	1.384916E+13	1.378634E+13	1.371830E+13	1.364588E+13	1.356980E+13	1.349069E+13	1.340908E+13	1.332545E+13	1.324021E+13	1.315371E+13	1.306627E+13	1.297815E+13	1.288959E+13	1.280080E+13
8.053059E+12	9.078090E+12	9.966495E+12	1.072769E+13	1.137411E+13	1.191891E+13	1.237482E+13	1.275354E+13	1.306553E+13	1.332002E+13	1.352502E+13	1.368748E+13	1.381337E+13	1.390784E+13	1.397531E+13	1.401957E+13	1.404387E+13	1.405103E+13	1.404346E+13	1.402323E+13	1.399215E+13	1.395176E+13	1.390340E+13	1.384824E+13	1.378729E+13	1.372142E+13	1.365139E+13	1.357787E+13	1.350144E+13	1.342260E+13	1.334178E+13	1.325938E+13	1.317573E+13	1.309111E+13	1.300580E+13	1.292000E+13
7.731436E+12	8.767717E+12	9.673528E+12	1.045587E+13	1.112544E+13	1.169421E+13	1.217407E+13	1.257620E+13	1.291073E+13	1.318667E+13	1.341193E+13	1.359342E+13	1.373711E+13	1.384818E+13	1.393109E+13	1.398969E+13	1.402731E+13	1.404681E+13	1.405066E+13	1.404103E+13	1.401975E+13	1.398844E+13	1.394849E+13	1.390111E+13	1.384737E+13	1.378818E+13	1.372435E+13	1.365656E+13	1.358545E+13	1.351153E+13	1.343528E+13	1.335711E+13	1.327738E+13	1.319641E+13	1.311446E+13	1.303179E+13
7.417404E+12	8.462015E+12	9.382641E+12	1.018390E+13	1.087475E+13	1.146593E+13	1.196848E+13	1.239300E+13	1.274923E+13	1.304597E+13	1.329099E+13	1.349112E+13	1.365232E+13	1.377977E+13	1.387798E+13	1.395083E+13	1.400171E+13	1.403354E+13	1.404885E+13	1.404985E+13	1.403844E+13	1.401629E+13	1.398484E+13	1.394536E+13	1.389894E+13	1.384655E+13	1.378903E+13	1.372710E+13	1.366143E+13	1.359256E+13	1.352101E+13	1.344720E+13	1.337152E+13	1.329431E+13	1.321587E+13	1.313645E+13
7.111357E+12	8.161546E+12	9.094506E+12	9.912521E+12	1.062281E+13	1.123486E+13	1.175882E+13	1.220468E+13	1.258178E+13	1.289864E+13	1.316287E+13	1.338122E+13	1.355961E+13	1.370321E+13	1.381655E+13	1.390354E+13	1.396761E+13	1.401174E+13	1.403850E+13	1.405016E+13	1.404867E+13	1.403574E+13	1.401288E+13	1.398137E+13	1.394238E+13	1.389688E+13	1.384578E+13	1.378982E+13	1.372970E+13	1.366601E+13	1.359927E+13	1.352994E+13	1.345843E+13	1.338510E+13	1.331027E+13	1.323421E+13
6.813603E+12	7.866786E+12	8.809711E+12	9.642391E+12	1.037032E+13	1.100171E+13	1.154581E+13	1.201196E+13	1.240907E+13	1.274535E+13	1.302824E+13	1.326437E+13	1.345960E+13	1.361908E+13	1.374735E+13	1.384834E+13	1.392551E+13	1.398188E+13	1.402008E+13	1.404240E+13	1.405086E+13	1.404720E+13	1.403297E+13	1.400952E+13	1.397802E+13	1.393952E+13	1.389492E+13	1.384504E+13	1.379058E+13	1.373216E+13	1.367034E+13	1.360559E+13	1.353836E+13	1.346902E+13	1.339790E+13	1.332532E+13
6.524375E+12	7.578135E+12	8.528769E+12	9.374098E+12	1.011791E+13	1.076715E+13	1.133012E+13	1.181551E+13	1.223175E+13	1.258674E+13	1.288771E+13	1.314115E+13	1.335285E+13	1.352793E+13	1.367090E+13	1.378573E+13	1.387589E+13	1.394443E+13	1.399402E+13	1.402699E+13	1.404540E+13	1.405104E+13	1.404550E+13	1.403015E+13	1.400622E+13	1.397478E+13	1.393678E+13	1.389306E+13	1.384435E+13	1.379129E+13	1.373448E+13	1.367442E+13	1.361157E+13	1.354631E+13	1.347902E+13	1.341000E+13
6.243835E+12	7.295919E+12	8.252126E+12	9.108165E+12	9.866158E+12	1.053176E+13	1.111235E+13	1.161592E+13	1.205041E+13	1.242339E+13	1.274184E+13	1.301211E+13	1.323989E+13	1.343026E+13	1.358771E+13	1.371619E+13	1.381920E+13	1.389982E+13	1.396074E+13	1.400433E+13	1.403269E+13	1.404764E+13	1.405080E+13	1.404361E+13	1.402730E+13	1.400299E+13	1.397165E+13	1.393416E+13	1.389128E+13	1.384368E+13	1.379197E+13	1.373669E+13	1.367829E+13	1.361722E+13	1.355384E+13	1.348848E+13
5.972092E+12	7.020406E+12	7.980163E+12	8.845055E+12	9.615570E+12	1.029610E+13	1.089307E+13	1.141377E+13	1.186563E+13	1.225585E+13	1.259117E+13	1.287777E+13	1.312124E+13	1.332657E+13	1.349823E+13	1.364016E+13	1.375588E+13	1.384846E+13	1.392064E+13	1.397480E+13	1.401308E+13	1.403734E+13	1.404923E+13	1.405021E+13	1.404157E+13	1.402443E+13	1.399983E+13	1.396863E+13	1.393165E+13	1.388958E+13	1.384305E+13	1.379262E+13	1.373878E+13	1.368196E+13	1.362258E+13	1.356096E+13
5.709197E+12	6.751806E+12	7.713208E+12	8.585176E+12	9.366613E+12	1.006067E+13	1.067280E+13	1.120958E+13	1.167792E+13	1.208465E+13	1.243622E+13	1.273864E+13	1.299736E+13	1.321731E+13	1.340291E+13	1.355808E+13	1.368633E+13	1.379075E+13	1.387409E+13	1.393877E+13	1.398693E+13	1.402049E+13	1.404111E+13	1.405028E+13	1.404933E+13	1.403941E+13	1.402158E+13	1.399674E+13	1.396572E+13	1.392924E+13	1.388796E+13	1.384245E+13	1.379323E+13	1.374076E+13	1.368545E+13	1.362766E+13
5.455158E+12	6.490279E+12	7.451536E+12	8.328886E+12	9.119704E+12	9.825903E+12	1.045200E+13	1.100383E+13	1.148777E+13	1.191025E+13	1.227745E+13	1.259516E+13	1.286871E+13	1.310292E+13	1.330217E+13	1.347035E+13	1.361095E+13	1.372707E+13	1.382146E+13	1.389658E+13	1.395458E+13	1.399740E+13	1.402673E+13	1.404411E+13	1.405086E+13	1.404819E+13	1.403717E+13	1.401873E+13	1.399372E+13	1.396290E+13	1.392693E+13	1.388641E+13	1.384188E+13	1.379382E+13	1.374265E+13	1.368876E+13
5.209945E+12	6.235942E+12	7.195374E+12	8.076497E+12	8.875211E+12	9.592227E+12	1.023111E+13	1.079697E+13	1.129564E+13	1.173313E+13	1.211532E+13	1.244779E+13	1.273571E+13	1.298382E+13	1.319642E+13	1.337736E+13	1.353011E+13	1.365777E+13	1.376310E+13	1.384856E+13	1.391634E+13	1.396838E+13	1.400641E+13	1.403197E+13	1.404645E+13	1.405105E+13	1.404686E+13	1.403486E+13	1.401591E+13	1.399078E+13	1.396018E+13	1.392471E+13	1.388493E+13	1.384134E+13	1.379438E+13	1.374445E+13
4.973491E+12	5.988870E+12	6.944911E+12	7.828280E+12	8.633465E+12	9.360007E+12	1.001053E+13	1.058942E+13	1.110194E+13	1.155369E+13	1.195024E+13	1.229693E+13	1.259877E+13	1.286040E+13	1.308603E+13	1.327947E+13	1.344417E+13	1.358320E+13	1.369934E+13	1.379504E+13	1.387252E+13	1.393372E+13	1.398042E+13	1.401416E+13	1.403635E+13	1.404822E+13	1.405089E+13	1.404536E+13	1.403250E+13	1.401312E+13	1.398792E+13	1.395755E+13	1.392257E+13	1.388351E+13	1.384082E+13	1.379491E+13
4.745701E+12	5.749103E+12	6.700295E+12	7.584465E+12	8.394759E+12	9.129579E+12	9.790626E+12	1.038156E+13	1.090707E+13	1.137233E+13	1.178259E+13	1.214296E+13	1.245827E+13	1.273303E+13	1.297136E+13	1.317704E+13	1.335346E+13	1.350369E+13	1.363048E+13	1.373632E+13	1.382341E+13	1.389372E+13	1.394904E+13	1.399093E+13	1.402082E+13	1.403996E+13	1.404951E+13	1.405045E+13	1.404371E+13	1.403011E+13	1.401036E+13	1.398513E+13	1.395501E+13	1.392052E+13	1.388215E+13	1.384032E+13
4.526454E+12	5.516651E+12	6.461641E+12	7.345250E+12	8.159350E+12	8.901244E+12	9.571727E+12	1.017373E+13	1.071139E+13	1.118942E+13	1.161276E+13	1.198626E+13	1.231457E+13	1.260206E+13	1.285277E+13	1.307039E+13	1.325830E+13	1.341954E+13	1.355684E+13	1.367269E+13	1.376929E+13	1.384864E+13	1.391252E+13	1.396253E+13	1.400010E+13	1.402651E+13	1.404292E+13	1.405037E+13	1.404977E+13	1.404196E+13	1.402770E+13	1.400764E+13	1.398241E+13	1.395255E+13	1.391854E+13	1.388084E+13
4.315607E+12	5.291497E+12	6.229033E+12	7.110798E+12	7.927464E+12	8.675272E+12	9.354135E+12	9.966264E+12	1.051523E+13	1.100531E+13	1.144108E+13	1.182716E+13	1.216799E+13	1.246781E+13	1.273056E+13	1.295985E+13	1.315901E+13	1.333106E+13	1.347871E+13	1.360443E+13	1.371044E+13	1.379874E+13	1.387113E+13	1.392921E+13	1.397443E+13	1.400809E+13	1.403137E+13	1.404531E+13	1.405086E+13	1.404888E+13	1.404012E+13	1.402527E+13	1.400497E+13	1.397977E+13	1.395017E+13	1.391664E+13
4.113000E+12	5.073597E+12	6.002528E+12	6.881246E+12	7.699296E+12	8.451906E+12	9.138124E+12	9.759457E+12	1.031890E+13	1.082030E+13	1.126788E+13	1.166599E+13	1.201887E+13	1.233062E+13	1.260505E+13	1.284572E+13	1.305588E+13	1.323852E+13	1.339635E+13	1.353181E+13	1.364712E+13	1.374428E+13	1.382510E+13	1.389119E+13	1.394402E+13	1.398491E+13	1.401505E+13	1.403549E+13	1.404720E+13	1.405104E+13	1.404781E+13	1.403820E+13	1.402285E+13	1.400234E+13	1.397719E+13	1.394787E+13
3.918457E+12	4.862888E+12	5.782156E+12	6.656702E+12	7.475016E+12	8.231359E+12	8.923944E+12	9.553580E+12	1.012270E+13	1.063471E+13	1.109347E+13	1.150305E+13	1.186751E+13	1.219077E+13	1.247654E+13	1.272828E+13	1.294919E+13	1.314221E+13	1.331003E+13	1.345507E+13	1.357956E+13	1.368548E+13	1.377466E+13	1.384871E+13	1.390911E+13	1.395720E+13	1.399416E+13	1.402109E+13	1.403896E+13	1.404864E+13	1.405095E+13	1.404659E+13	1.403623E+13	1.402044E+13	1.399976E+13	1.397469E+13
