1000 1.22598E+15 
1100 1.28817E+15 
1200 1.34545E+15 
1300 1.39823E+15 
1400 1.44686E+15 
1500 1.49165E+15 
1600 1.53287E+15 
1700 1.57079E+15 
1800 1.60561E+15 
1900 1.63754E+15 
2000 1.66677E+15 
2100 1.69346E+15 
2200 1.71778E+15 
2300 1.73987E+15 
2400 1.75985E+15 
2500 1.77786E+15 
2600 1.79401E+15 
2700 1.80841E+15 
2800 1.82115E+15 
2900 1.83234E+15 
3000 1.84206E+15 
3100 1.8504E+15 
3200 1.85742E+15 
3300 1.86322E+15 
3400 1.86784E+15 
3500 1.87137E+15 
3600 1.87385E+15 
3700 1.87536E+15 
3800 1.87594E+15 
3900 1.87564E+15 
4000 1.87452E+15 
4100 1.87262E+15 
4200 1.86998E+15 
4300 1.86665E+15 
4400 1.86266E+15 
4500 1.85805E+15 
4600 1.85287E+15 
4700 1.84713E+15 
4800 1.84088E+15 
4900 1.83413E+15 
5000 1.82694E+15 
5100 1.8193E+15 
5200 1.81127E+15 
5300 1.80286E+15 
5400 1.79408E+15 
5500 1.78498E+15 
5600 1.77556E+15 
5700 1.76584E+15 
5800 1.75586E+15 
5900 1.74562E+15 
6000 1.73514E+15 
6100 1.72443E+15 
6200 1.71352E+15 
6300 1.70242E+15 
6400 1.69115E+15 
6500 1.67971E+15 
6600 1.66812E+15 
6700 1.65639E+15 
6800 1.64454E+15 
6900 1.63257E+15 
7000 1.6205E+15 
7100 1.60834E+15 
7200 1.59609E+15 
7300 1.58376E+15 
7400 1.57137E+15 
7500 1.55892E+15 
7600 1.54642E+15 
7700 1.53388E+15 
7800 1.5213E+15 
7900 1.5087E+15 
8000 1.49607E+15 
8100 1.48342E+15 
8200 1.47077E+15 
8300 1.45812E+15 
8400 1.44546E+15 
8500 1.43281E+15 
8600 1.42017E+15 
8700 1.40755E+15 
8800 1.39494E+15 
8900 1.38236E+15 
9000 1.36981E+15 
9100 1.3573E+15 
9200 1.34481E+15 
9300 1.33237E+15 
9400 1.31996E+15 
9500 1.3076E+15 
9600 1.29529E+15 
9700 1.28303E+15 
9800 1.27082E+15 
9900 1.25867E+15 
10000 1.24658E+15 
10100 1.23454E+15 
10200 1.22256E+15 
10300 1.21065E+15 
10400 1.19881E+15 
10500 1.18703E+15 
10600 1.17532E+15 
10700 1.16368E+15 
10800 1.15211E+15 
10900 1.14061E+15 
11000 1.12919E+15 
11100 1.11784E+15 
11200 1.10657E+15 
11300 1.09537E+15 
11400 1.08425E+15 
11500 1.07321E+15 
11600 1.06225E+15 
11700 1.05137E+15 
11800 1.04057E+15 
11900 1.02985E+15 
12000 1.01921E+15 
12100 1.00865E+15 
12200 9.98178E+14 
12300 9.87786E+14 
12400 9.77476E+14 
12500 9.6725E+14 
12600 9.57106E+14 
12700 9.47046E+14 
12800 9.3707E+14 
12900 9.27177E+14 
13000 9.17368E+14 
13100 9.07642E+14 
13200 8.98E+14 
13300 8.88442E+14 
13400 8.78967E+14 
13500 8.69576E+14 
13600 8.60267E+14 
13700 8.51042E+14 
13800 8.419E+14 
13900 8.3284E+14 
14000 8.23863E+14 
14100 8.14968E+14 
14200 8.06154E+14 
14300 7.97423E+14 
14400 7.88773E+14 
14500 7.80204E+14 
14600 7.71715E+14 
14700 7.63307E+14 
14800 7.54979E+14 
14900 7.4673E+14 
15000 7.3856E+14 
15100 7.3047E+14 
15200 7.22457E+14 
15300 7.14523E+14 
15400 7.06666E+14 
15500 6.98886E+14 
15600 6.91182E+14 
15700 6.83554E+14 
15800 6.76003E+14 
15900 6.68526E+14 
16000 6.61124E+14 
16100 6.53796E+14 
16200 6.46542E+14 
16300 6.3936E+14 
16400 6.32252E+14 
16500 6.25215E+14 
16600 6.1825E+14 
16700 6.11357E+14 
16800 6.04534E+14 
16900 5.9778E+14 
17000 5.91096E+14 
17100 5.84482E+14 
17200 5.77935E+14 
17300 5.71457E+14 
17400 5.65046E+14 
17500 5.58701E+14 
17600 5.52423E+14 
17700 5.4621E+14 
17800 5.40063E+14 
17900 5.3398E+14 
18000 5.27962E+14 
18100 5.22007E+14 
18200 5.16115E+14 
18300 5.10285E+14 
18400 5.04517E+14 
18500 4.98811E+14 
18600 4.93165E+14 
18700 4.8758E+14 
18800 4.82054E+14 
18900 4.76588E+14 
19000 4.7118E+14 
19100 4.6583E+14 
19200 4.60538E+14 
19300 4.55303E+14 
19400 4.50125E+14 
19500 4.45002E+14 
19600 4.39935E+14 
19700 4.34923E+14 
19800 4.29966E+14 
19900 4.25062E+14 
20000 4.20212E+14 
20100 4.15415E+14 
20200 4.1067E+14 
20300 4.05977E+14 
20400 4.01335E+14 
20500 3.96745E+14 
20600 3.92204E+14 
20700 3.87714E+14 
20800 3.83273E+14 
20900 3.78881E+14 
21000 3.74537E+14 
21100 3.70241E+14 
21200 3.65993E+14 
21300 3.61792E+14 
21400 3.57637E+14 
21500 3.53528E+14 
21600 3.49465E+14 
21700 3.45447E+14 
21800 3.41474E+14 
21900 3.37545E+14 
22000 3.3366E+14 
22100 3.29818E+14 
22200 3.26018E+14 
22300 3.22262E+14 
22400 3.18547E+14 
22500 3.14874E+14 
22600 3.11242E+14 
22700 3.0765E+14 
22800 3.041E+14 
22900 3.00588E+14 
23000 2.97116E+14 
23100 2.93684E+14 
23200 2.9029E+14 
23300 2.86934E+14 
23400 2.83616E+14 
23500 2.80335E+14 
23600 2.77091E+14 
23700 2.73884E+14 
23800 2.70713E+14 
23900 2.67578E+14 
24000 2.64478E+14 
24100 2.61414E+14 
24200 2.58384E+14 
